time,force_left_n,force_right_n
1725607755.940,0.000,0.000
1725607755.950,0.000,0.000
1725607755.960,0.000,0.000
1725607755.970,0.000,0.000
1725607755.980,0.000,0.000
1725607755.990,0.000,0.000
1725607756.000,0.000,0.000
1725607756.010,0.000,0.000
1725607756.020,0.000,0.000
1725607756.030,0.000,0.000
1725607756.040,0.000,0.000
1725607756.050,0.000,0.000
1725607756.060,0.000,0.000
1725607756.070,0.000,0.000
1725607756.080,0.000,0.000
1725607756.090,0.000,0.000
1725607756.100,0.000,73.900
1725607756.110,0.000,193.700
1725607756.120,0.000,162.200
1725607756.130,0.000,140.800
1725607756.140,0.000,169.500
1725607756.150,0.000,201.300
1725607756.160,0.000,212.200
1725607756.170,0.000,218.300
1725607756.180,0.000,201.700
1725607756.190,0.000,183.600
1725607756.200,0.000,159.400
1725607756.210,0.000,131.000
1725607756.220,0.000,109.800
1725607756.230,0.000,91.500
1725607756.240,0.000,76.800
1725607756.250,0.000,63.700
1725607756.260,0.000,49.300
1725607756.270,0.000,34.700
1725607756.280,0.000,26.300
1725607756.290,0.000,0.000
1725607756.300,0.000,0.000
1725607756.310,0.000,0.000
1725607756.320,0.000,0.000
1725607756.330,0.000,0.000
1725607756.340,0.000,0.000
1725607756.350,0.000,0.000
1725607756.360,0.000,0.000
1725607756.370,0.000,0.000
1725607756.380,0.000,0.000
1725607756.390,0.000,0.000
1725607756.400,0.000,0.000
1725607756.410,0.000,0.000
1725607756.420,0.000,0.000
1725607756.430,0.000,0.000
1725607756.440,0.000,0.000
1725607756.450,0.000,0.000
1725607756.460,0.000,0.000
1725607756.470,0.000,0.000
1725607756.480,27.900,0.000
1725607756.490,96.900,0.000
1725607756.500,108.700,0.000
1725607756.510,87.500,0.000
1725607756.520,103.000,0.000
1725607756.530,130.200,0.000
1725607756.540,131.500,0.000
1725607756.550,139.800,0.000
1725607756.560,137.900,0.000
1725607756.570,114.700,0.000
1725607756.580,100.300,0.000
1725607756.590,88.600,0.000
1725607756.600,76.900,0.000
1725607756.610,69.100,0.000
1725607756.620,62.500,0.000
1725607756.630,53.000,0.000
1725607756.640,47.700,0.000
1725607756.650,39.700,0.000
1725607756.660,33.100,0.000
1725607756.670,27.900,0.000
1725607756.680,0.000,0.000
1725607756.690,0.000,0.000
1725607756.700,0.000,0.000
1725607756.710,0.000,0.000
1725607756.720,0.000,0.000
1725607756.730,0.000,0.000
1725607756.740,0.000,0.000
1725607756.750,0.000,0.000
1725607756.760,0.000,0.000
1725607756.770,0.000,0.000
1725607756.780,0.000,0.000
1725607756.790,0.000,0.000
1725607756.800,0.000,0.000
1725607756.810,0.000,0.000
1725607756.820,0.000,0.000
1725607756.830,0.000,0.000
1725607756.840,0.000,0.000
1725607756.850,0.000,0.000
1725607756.860,0.000,0.000
1725607756.870,0.000,0.000
1725607756.880,0.000,0.000
1725607756.890,0.000,0.000
1725607756.900,0.000,0.000
1725607756.910,0.000,0.000
1725607756.920,0.000,0.000
1725607756.930,0.000,0.000
1725607756.940,0.000,0.000
1725607756.950,0.000,0.000
1725607756.960,0.000,0.000
1725607756.970,0.000,0.000
1725607756.980,0.000,0.000
1725607756.990,0.000,0.000
1725607757.000,0.000,21.600
1725607757.010,0.000,130.200
1725607757.020,0.000,122.200
1725607757.030,0.000,105.800
1725607757.040,0.000,99.600
1725607757.050,0.000,135.500
1725607757.060,0.000,152.500
1725607757.070,0.000,156.600
1725607757.080,0.000,171.600
1725607757.090,0.000,148.600
1725607757.100,0.000,153.500
1725607757.110,0.000,129.200
1725607757.120,0.000,116.900
1725607757.130,0.000,99.200
1725607757.140,0.000,72.600
1725607757.150,0.000,63.100
1725607757.160,0.000,58.000
1725607757.170,0.000,43.300
1725607757.180,0.000,35.700
1725607757.190,0.000,27.400
1725607757.200,0.000,0.000
1725607757.210,0.000,0.000
1725607757.220,0.000,0.000
1725607757.230,0.000,0.000
1725607757.240,0.000,0.000
1725607757.250,0.000,0.000
1725607757.260,0.000,0.000
1725607757.270,0.000,0.000
1725607757.280,0.000,0.000
1725607757.290,0.000,0.000
1725607757.300,0.000,0.000
1725607757.310,0.000,0.000
1725607757.320,0.000,0.000
1725607757.330,0.000,0.000
1725607757.340,0.000,0.000
1725607757.350,0.000,0.000
1725607757.360,0.000,0.000
1725607757.370,0.000,0.000
1725607757.380,0.000,0.000
1725607757.390,0.000,0.000
1725607757.400,38.800,0.000
1725607757.410,93.200,0.000
1725607757.420,94.000,0.000
1725607757.430,86.700,0.000
1725607757.440,108.100,0.000
1725607757.450,125.200,0.000
1725607757.460,130.600,0.000
1725607757.470,140.800,0.000
1725607757.480,125.100,0.000
1725607757.490,111.600,0.000
1725607757.500,108.000,0.000
1725607757.510,94.300,0.000
1725607757.520,87.000,0.000
1725607757.530,76.000,0.000
1725607757.540,67.400,0.000
1725607757.550,59.500,0.000
1725607757.560,49.000,0.000
1725607757.570,38.600,0.000
1725607757.580,29.500,0.000
1725607757.590,22.400,0.000
1725607757.600,0.000,0.000
1725607757.610,0.000,0.000
1725607757.620,0.000,0.000
1725607757.630,0.000,0.000
1725607757.640,0.000,0.000
1725607757.650,0.000,0.000
1725607757.660,0.000,0.000
1725607757.670,0.000,0.000
1725607757.680,0.000,0.000
1725607757.690,0.000,0.000
1725607757.700,0.000,0.000
1725607757.710,0.000,0.000
1725607757.720,0.000,0.000
1725607757.730,0.000,0.000
1725607757.740,0.000,0.000
1725607757.750,0.000,0.000
1725607757.760,0.000,0.000
1725607757.770,0.000,0.000
1725607757.780,0.000,0.000
1725607757.790,0.000,0.000
1725607757.800,0.000,0.000
1725607757.810,0.000,0.000
1725607757.820,0.000,0.000
1725607757.830,0.000,0.000
1725607757.840,0.000,0.000
1725607757.850,0.000,0.000
1725607757.860,0.000,0.000
1725607757.870,0.000,0.000
1725607757.880,0.000,0.000
1725607757.890,0.000,0.000
1725607757.900,0.000,0.000
1725607757.910,0.000,0.000
1725607757.920,0.000,0.000
1725607757.930,0.000,0.000
1725607757.940,0.000,128.500
1725607757.950,0.000,148.300
1725607757.960,0.000,122.300
1725607757.970,0.000,134.500
1725607757.980,0.000,160.000
1725607757.990,0.000,174.100
1725607758.000,0.000,189.300
1725607758.010,0.000,180.100
1725607758.020,0.000,176.300
1725607758.030,0.000,159.500
1725607758.040,0.000,130.700
1725607758.050,0.000,113.400
1725607758.060,0.000,100.500
1725607758.070,0.000,82.300
1725607758.080,0.000,71.600
1725607758.090,0.000,60.400
1725607758.100,0.000,45.000
1725607758.110,0.000,37.000
1725607758.120,0.000,26.800
1725607758.130,0.000,0.000
1725607758.140,0.000,0.000
1725607758.150,0.000,0.000
1725607758.160,0.000,0.000
1725607758.170,0.000,0.000
1725607758.180,0.000,0.000
1725607758.190,0.000,0.000
1725607758.200,0.000,0.000
1725607758.210,0.000,0.000
1725607758.220,0.000,0.000
1725607758.230,0.000,0.000
1725607758.240,0.000,0.000
1725607758.250,0.000,0.000
1725607758.260,0.000,0.000
1725607758.270,0.000,0.000
1725607758.280,0.000,0.000
1725607758.290,0.000,0.000
1725607758.300,0.000,0.000
1725607758.310,0.000,0.000
1725607758.320,35.100,0.000
1725607758.330,94.500,0.000
1725607758.340,94.600,0.000
1725607758.350,78.600,0.000
1725607758.360,95.400,0.000
1725607758.370,113.600,0.000
1725607758.380,113.800,0.000
1725607758.390,115.600,0.000
1725607758.400,107.400,0.000
1725607758.410,89.200,0.000
1725607758.420,80.600,0.000
1725607758.430,73.600,0.000
1725607758.440,64.500,0.000
1725607758.450,59.500,0.000
1725607758.460,51.200,0.000
1725607758.470,45.700,0.000
1725607758.480,38.100,0.000
1725607758.490,29.700,0.000
1725607758.500,23.400,0.000
1725607758.510,0.000,0.000
1725607758.520,0.000,0.000
1725607758.530,0.000,0.000
1725607758.540,0.000,0.000
1725607758.550,0.000,0.000
1725607758.560,0.000,0.000
1725607758.570,0.000,0.000
1725607758.580,0.000,0.000
1725607758.590,0.000,0.000
1725607758.600,0.000,0.000
1725607758.610,0.000,0.000
1725607758.620,0.000,0.000
1725607758.630,0.000,0.000
1725607758.640,0.000,0.000
1725607758.650,0.000,0.000
1725607758.660,0.000,0.000
1725607758.670,0.000,0.000
1725607758.680,0.000,0.000
1725607758.690,0.000,0.000
1725607758.700,0.000,0.000
1725607758.710,0.000,0.000
1725607758.720,0.000,0.000
1725607758.730,0.000,0.000
1725607758.740,0.000,0.000
1725607758.750,0.000,0.000
1725607758.760,0.000,0.000
1725607758.770,0.000,0.000
1725607758.780,0.000,0.000
1725607758.790,0.000,0.000
1725607758.800,0.000,0.000
1725607758.810,0.000,0.000
1725607758.820,0.000,0.000
1725607758.830,0.000,0.000
1725607758.840,0.000,0.000
1725607758.850,0.000,0.000
1725607758.860,0.000,0.000
1725607758.870,0.000,55.500
1725607758.880,0.000,98.300
1725607758.890,0.000,96.600
1725607758.900,0.000,97.100
1725607758.910,0.000,114.300
1725607758.920,0.000,132.600
1725607758.930,0.000,151.800
1725607758.940,0.000,159.200
1725607758.950,0.000,150.700
1725607758.960,0.000,147.400
1725607758.970,0.000,131.200
1725607758.980,0.000,112.700
1725607758.990,0.000,101.800
1725607759.000,0.000,85.800
1725607759.010,0.000,79.400
1725607759.020,0.000,72.400
1725607759.030,0.000,56.600
1725607759.040,0.000,46.900
1725607759.050,0.000,39.000
1725607759.060,0.000,27.100
1725607759.070,0.000,0.000
1725607759.080,0.000,0.000
1725607759.090,0.000,0.000
1725607759.100,0.000,0.000
1725607759.110,0.000,0.000
1725607759.120,0.000,0.000
1725607759.130,0.000,0.000
1725607759.140,0.000,0.000
1725607759.150,0.000,0.000
1725607759.160,0.000,0.000
1725607759.170,0.000,0.000
1725607759.180,0.000,0.000
1725607759.190,0.000,0.000
1725607759.200,0.000,0.000
1725607759.210,0.000,0.000
1725607759.220,0.000,0.000
1725607759.230,0.000,0.000
1725607759.240,0.000,0.000
1725607759.250,0.000,0.000
1725607759.260,0.000,0.000
1725607759.270,52.900,0.000
1725607759.280,90.200,0.000
1725607759.290,76.600,0.000
1725607759.300,83.900,0.000
1725607759.310,95.300,0.000
1725607759.320,96.200,0.000
1725607759.330,109.500,0.000
1725607759.340,110.000,0.000
1725607759.350,103.000,0.000
1725607759.360,96.700,0.000
1725607759.370,82.300,0.000
1725607759.380,71.100,0.000
1725607759.390,66.200,0.000
1725607759.400,61.600,0.000
1725607759.410,51.200,0.000
1725607759.420,42.400,0.000
1725607759.430,36.200,0.000
1725607759.440,27.200,0.000
1725607759.450,20.700,0.000
1725607759.460,0.000,0.000
1725607759.470,0.000,0.000
1725607759.480,0.000,0.000
1725607759.490,0.000,0.000
1725607759.500,0.000,0.000
1725607759.510,0.000,0.000
1725607759.520,0.000,0.000
1725607759.530,0.000,0.000
1725607759.540,0.000,0.000
1725607759.550,0.000,0.000
1725607759.560,0.000,0.000
1725607759.570,0.000,0.000
1725607759.580,0.000,0.000
1725607759.590,0.000,0.000
1725607759.600,0.000,0.000
1725607759.610,0.000,0.000
1725607759.620,0.000,0.000
1725607759.630,0.000,0.000
1725607759.640,0.000,0.000
1725607759.650,0.000,0.000
1725607759.660,0.000,0.000
1725607759.670,0.000,0.000
1725607759.680,0.000,0.000
1725607759.690,0.000,0.000
1725607759.700,0.000,0.000
1725607759.710,0.000,0.000
1725607759.720,0.000,0.000
1725607759.730,0.000,0.000
1725607759.740,0.000,0.000
1725607759.750,0.000,0.000
1725607759.760,0.000,0.000
1725607759.770,0.000,0.000
1725607759.780,0.000,0.000
1725607759.790,0.000,0.000
1725607759.800,0.000,0.000
1725607759.810,0.000,0.000
1725607759.820,0.000,0.000
1725607759.830,0.000,50.900
1725607759.840,0.000,132.800
1725607759.850,0.000,112.500
1725607759.860,0.000,111.100
1725607759.870,0.000,130.700
1725607759.880,0.000,150.000
1725607759.890,0.000,161.200
1725607759.900,0.000,165.400
1725607759.910,0.000,154.800
1725607759.920,0.000,146.700
1725607759.930,0.000,127.600
1725607759.940,0.000,105.700
1725607759.950,0.000,92.500
1725607759.960,0.000,77.900
1725607759.970,0.000,64.800
1725607759.980,0.000,53.100
1725607759.990,0.000,40.700
1725607760.000,0.000,32.400
1725607760.010,0.000,23.200
1725607760.020,0.000,0.000
1725607760.030,0.000,0.000
1725607760.040,0.000,0.000
1725607760.050,0.000,0.000
1725607760.060,0.000,0.000
1725607760.070,0.000,0.000
1725607760.080,0.000,0.000
1725607760.090,0.000,0.000
1725607760.100,0.000,0.000
1725607760.110,0.000,0.000
1725607760.120,0.000,0.000
1725607760.130,0.000,0.000
1725607760.140,0.000,0.000
1725607760.150,0.000,0.000
1725607760.160,0.000,0.000
1725607760.170,0.000,0.000
1725607760.180,0.000,0.000
1725607760.190,0.000,0.000
1725607760.200,0.000,0.000
1725607760.210,0.000,0.000
1725607760.220,67.700,0.000
1725607760.230,112.500,0.000
1725607760.240,98.100,0.000
1725607760.250,106.400,0.000
1725607760.260,126.400,0.000
1725607760.270,127.900,0.000
1725607760.280,135.800,0.000
1725607760.290,137.500,0.000
1725607760.300,122.000,0.000
1725607760.310,103.700,0.000
1725607760.320,93.300,0.000
1725607760.330,81.800,0.000
1725607760.340,72.800,0.000
1725607760.350,68.100,0.000
1725607760.360,56.500,0.000
1725607760.370,47.800,0.000
1725607760.380,38.100,0.000
1725607760.390,28.500,0.000
1725607760.400,24.600,0.000
1725607760.410,0.000,0.000
1725607760.420,0.000,0.000
1725607760.430,0.000,0.000
1725607760.440,0.000,0.000
1725607760.450,0.000,0.000
1725607760.460,0.000,0.000
1725607760.470,0.000,0.000
1725607760.480,0.000,0.000
1725607760.490,0.000,0.000
1725607760.500,0.000,0.000
1725607760.510,0.000,0.000
1725607760.520,0.000,0.000
1725607760.530,0.000,0.000
1725607760.540,0.000,0.000
1725607760.550,0.000,0.000
1725607760.560,0.000,0.000
1725607760.570,0.000,0.000
1725607760.580,0.000,0.000
1725607760.590,0.000,0.000
1725607760.600,0.000,0.000
1725607760.610,0.000,0.000
1725607760.620,0.000,0.000
1725607760.630,0.000,0.000
1725607760.640,0.000,0.000
1725607760.650,0.000,0.000
1725607760.660,0.000,0.000
1725607760.670,0.000,0.000
1725607760.680,0.000,0.000
1725607760.690,0.000,0.000
1725607760.700,0.000,0.000
1725607760.710,0.000,0.000
1725607760.720,0.000,0.000
1725607760.730,0.000,0.000
1725607760.740,0.000,0.000
1725607760.750,0.000,0.000
1725607760.760,0.000,92.200
1725607760.770,0.000,160.500
1725607760.780,0.000,136.500
1725607760.790,0.000,130.800
1725607760.800,0.000,171.000
1725607760.810,0.000,182.100
1725607760.820,0.000,193.800
1725607760.830,0.000,182.200
1725607760.840,0.000,167.800
1725607760.850,0.000,154.300
1725607760.860,0.000,129.900
1725607760.870,0.000,109.700
1725607760.880,0.000,95.800
1725607760.890,0.000,79.500
1725607760.900,0.000,67.400
1725607760.910,0.000,58.000
1725607760.920,0.000,49.000
1725607760.930,0.000,35.700
1725607760.940,0.000,30.900
1725607760.950,0.000,0.000
1725607760.960,0.000,0.000
1725607760.970,0.000,0.000
1725607760.980,0.000,0.000
1725607760.990,0.000,0.000
1725607761.000,0.000,0.000
1725607761.010,0.000,0.000
1725607761.020,0.000,0.000
1725607761.030,0.000,0.000
1725607761.040,0.000,0.000
1725607761.050,0.000,0.000
1725607761.060,0.000,0.000
1725607761.070,0.000,0.000
1725607761.080,0.000,0.000
1725607761.090,0.000,0.000
1725607761.100,0.000,0.000
1725607761.110,0.000,0.000
1725607761.120,0.000,0.000
1725607761.130,0.000,0.000
1725607761.140,0.000,0.000
1725607761.150,66.300,0.000
1725607761.160,113.500,0.000
1725607761.170,104.900,0.000
1725607761.180,105.000,0.000
1725607761.190,133.600,0.000
1725607761.200,136.500,0.000
1725607761.210,159.800,0.000
1725607761.220,157.500,0.000
1725607761.230,130.200,0.000
1725607761.240,131.400,0.000
1725607761.250,111.800,0.000
1725607761.260,102.200,0.000
1725607761.270,91.000,0.000
1725607761.280,80.800,0.000
1725607761.290,71.000,0.000
1725607761.300,60.300,0.000
1725607761.310,53.900,0.000
1725607761.320,46.500,0.000
1725607761.330,36.600,0.000
1725607761.340,30.600,0.000
1725607761.350,0.000,0.000
1725607761.360,0.000,0.000
1725607761.370,0.000,0.000
1725607761.380,0.000,0.000
1725607761.390,0.000,0.000
1725607761.400,0.000,0.000
1725607761.410,0.000,0.000
1725607761.420,0.000,0.000
1725607761.430,0.000,0.000
1725607761.440,0.000,0.000
1725607761.450,0.000,0.000
1725607761.460,0.000,0.000
1725607761.470,0.000,0.000
1725607761.480,0.000,0.000
1725607761.490,0.000,0.000
1725607761.500,0.000,0.000
1725607761.510,0.000,0.000
1725607761.520,0.000,0.000
1725607761.530,0.000,0.000
1725607761.540,0.000,0.000
1725607761.550,0.000,0.000
1725607761.560,0.000,0.000
1725607761.570,0.000,0.000
1725607761.580,0.000,0.000
1725607761.590,0.000,0.000
1725607761.600,0.000,0.000
1725607761.610,0.000,0.000
1725607761.620,0.000,0.000
1725607761.630,0.000,0.000
1725607761.640,0.000,0.000
1725607761.650,0.000,0.000
1725607761.660,0.000,0.000
1725607761.670,0.000,0.000
1725607761.680,0.000,0.000
1725607761.690,0.000,0.000
1725607761.700,0.000,0.000
1725607761.710,0.000,0.000
1725607761.720,0.000,172.800
1725607761.730,0.000,129.600
1725607761.740,0.000,118.100
1725607761.750,0.000,135.600
1725607761.760,0.000,164.900
1725607761.770,0.000,176.600
1725607761.780,0.000,189.500
1725607761.790,0.000,178.500
1725607761.800,0.000,169.700
1725607761.810,0.000,149.500
1725607761.820,0.000,125.500
1725607761.830,0.000,111.000
1725607761.840,0.000,95.100
1725607761.850,0.000,85.800
1725607761.860,0.000,77.000
1725607761.870,0.000,62.200
1725607761.880,0.000,49.900
1725607761.890,0.000,40.700
1725607761.900,0.000,26.300
1725607761.910,0.000,21.200
1725607761.920,0.000,0.000
1725607761.930,0.000,0.000
1725607761.940,0.000,0.000
1725607761.950,0.000,0.000
1725607761.960,0.000,0.000
1725607761.970,0.000,0.000
1725607761.980,0.000,0.000
1725607761.990,0.000,0.000
1725607762.000,0.000,0.000
1725607762.010,0.000,0.000
1725607762.020,0.000,0.000
1725607762.030,0.000,0.000
1725607762.040,0.000,0.000
1725607762.050,0.000,0.000
1725607762.060,0.000,0.000
1725607762.070,0.000,0.000
1725607762.080,0.000,0.000
1725607762.090,0.000,0.000
1725607762.100,0.000,0.000
1725607762.110,110.300,0.000
1725607762.120,111.900,0.000
1725607762.130,78.500,0.000
1725607762.140,95.300,0.000
1725607762.150,118.400,0.000
1725607762.160,112.100,0.000
1725607762.170,116.700,0.000
1725607762.180,118.000,0.000
1725607762.190,96.300,0.000
1725607762.200,83.800,0.000
1725607762.210,79.200,0.000
1725607762.220,62.600,0.000
1725607762.230,58.600,0.000
1725607762.240,54.700,0.000
1725607762.250,45.600,0.000
1725607762.260,42.200,0.000
1725607762.270,29.900,0.000
1725607762.280,22.500,0.000
1725607762.290,0.000,0.000
1725607762.300,0.000,0.000
1725607762.310,0.000,0.000
1725607762.320,0.000,0.000
1725607762.330,0.000,0.000
1725607762.340,0.000,0.000
1725607762.350,0.000,0.000
1725607762.360,0.000,0.000
1725607762.370,0.000,0.000
1725607762.380,0.000,0.000
1725607762.390,0.000,0.000
1725607762.400,0.000,0.000
1725607762.410,0.000,0.000
1725607762.420,0.000,0.000
1725607762.430,0.000,0.000
1725607762.440,0.000,0.000
1725607762.450,0.000,0.000
1725607762.460,0.000,0.000
1725607762.470,0.000,0.000
1725607762.480,0.000,0.000
1725607762.490,0.000,0.000
1725607762.500,0.000,0.000
1725607762.510,0.000,0.000
1725607762.520,0.000,0.000
1725607762.530,0.000,0.000
1725607762.540,0.000,0.000
1725607762.550,0.000,0.000
1725607762.560,0.000,0.000
1725607762.570,0.000,0.000
1725607762.580,0.000,0.000
1725607762.590,0.000,0.000
1725607762.600,0.000,0.000
1725607762.610,0.000,0.000
1725607762.620,0.000,0.000
1725607762.630,0.000,0.000
1725607762.640,0.000,0.000
1725607762.650,0.000,0.000
1725607762.660,0.000,0.000
1725607762.670,0.000,128.500
1725607762.680,0.000,169.000
1725607762.690,0.000,124.800
1725607762.700,0.000,113.300
1725607762.710,0.000,130.300
1725607762.720,0.000,148.600
1725607762.730,0.000,160.900
1725607762.740,0.000,171.100
1725607762.750,0.000,161.300
1725607762.760,0.000,149.300
1725607762.770,0.000,131.800
1725607762.780,0.000,110.700
1725607762.790,0.000,95.600
1725607762.800,0.000,63.900
1725607762.810,0.000,32.500
1725607762.820,0.000,42.600
1725607762.830,0.000,31.600
1725607762.840,0.000,50.000
1725607762.850,0.000,44.300
1725607762.860,0.000,0.000
1725607762.870,0.000,0.000
1725607762.880,0.000,0.000
1725607762.890,0.000,0.000
